links-href;Article;Name;Brand;Garantee;Opis;Characteris;Price;;Стабилизаторы
https://kremlinstore.ru/product/29660/;29660;Magic arm Ulanzi Falcam F22 (7);Ulanzi;12 (мес.);Подвижный кронштейнбыстросъёмным креплением для работыаксессуарами экосистемы F22 от Falcam. При помощи Magic arm вы сможете собрать конструкцию для наиболее удобнойпродуктивной съёмки;Гарантия: 12 (мес.) Тип крепления: magic arm Разъём: папапапа Крепление1/4\ Поворот: 360Наклон: 90Максимальная нагрузка:кг Габариты: 24768.525.4 мм Вес товара без упаковки: 315Артикул производителя: 2974 Материал: алюминий, нержавеющая сталь Быстросъёмная площадка: F22 Вес: 390 г;6990;;Magic Arm
https://kremlinstore.ru/product/29661/;29661;Magic arm Ulanzi Falcam F22 (11);Ulanzi;12 (мес.);Подвижный кронштейнбыстросъёмным креплением для работыаксессуарами экосистемы F22 от Falcam. При помощи Magic arm вы сможете собрать конструкцию для наиболее удобнойпродуктивной съёмки;Гарантия: 12 (мес.) Тип крепления: magic arm Крепление1/4\ Поворот: 360Наклон: 90Максимальная нагрузка: 2.6 кг Габариты: 34868.525.4 мм Вес товара без упаковки: 370Артикул производителя: 2975 Материал: алюминий, нержавеющая сталь Быстросъёмная площадка: F22 Вес: 420 г;7990;;Magic Arm
https://kremlinstore.ru/product/smallrig-ballhead-extension-bar-for-magic-arms-2108b/;20516;Шарнир SmallRig 2108B для Magic Arms;SmallRig;12 (мес.);;Гарантия: 12 (мес.) Тип крепления: magic arm Крепление1/4\, 3/8\ Габариты: 952525 мм Вес товара без упаковки: 47Артикул производителя: 2108B Материал: алюминий Страна-производитель: Китай Вес: 80 г;2388;;Magic Arm
https://kremlinstore.ru/product/2115b/;18591;Magic Arm SmallRig 2115 Double Ballheads;SmallRig;12 (мес.);Крепление типа Magic Armшариковой головкой имеет крепление ARRI 3/8 на одной стороне1/4 на другой.его помощью вы сможете надежно зафиксировать практически любое оборудование под требуемым углом. Представленная модель совместимаразличными мониторами, микрофонами, освещениемпрочим оборудованием;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\, ARRI 3/8\ Габариты: 1402556 мм Вес товара без упаковки: 159Артикул производителя: 2115C Материал: алюминий Страна-производитель: Китай Вес: 200 г;6590;;Magic Arm
https://kremlinstore.ru/product/smallrig-magic-arm-with-double-ballheads-arri-locating-pins-and-nato-clamp-2116b/;20515;Magic Arm SmallRig 2116 (NATO Clamp);SmallRig;12 (мес.);;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm КреплениеNATO Clamp КреплениеARRI 3/8\ Максимальная нагрузка:кг Габариты: 1312556 мм Вес товара без упаковки: 155Артикул производителя: 2116C Материал: алюминий Страна-производитель: Китай Вес: 210 г;7583;;Magic Arm
https://kremlinstore.ru/product/smallrig-articulating-arm-with-double-ballheads-14-screw-2070/;15316;Magic arm SmallRig 2070;SmallRig;12 (мес.);Magic Armшарнирной конструкциейдвумя винтовыми креплениями 1/4 позволит вам установить дополнительное оборудование для съёмкилюбом удобным для вас положении. Высокое качествонадёжность гарантируется использованием современного сплава алюминиянержавеющей сталиконструкции этой модели. При помощи прижимного винта вы можете ослабить положение Magic Arm, чтобы быстро изменить форму,после снова надежно закрепить;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\ Габариты: 1402652 мм Вес товара без упаковки: 152Артикул производителя: 2070B Материал: алюминий, нержавеющая сталь Страна-производитель: Китай Вес: 191 г;4788;;Magic Arm
https://kremlinstore.ru/product/smallrig-mini-magic-arm-with-universal-ball-head-3238/;24438;Magic Arm SmallRig 3238;SmallRig;12 (мес.);Небольшой Magic Armодним удлиненным плечом для установки оборудованиятруднодоступных частях клетки или системы риг;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\ Максимальная нагрузка: 2400Габариты: 110.52832 мм Вес товара без упаковки: 75Артикул производителя: 3238 Материал: алюминий, нержавеющая сталь Страна-производитель: Китай Вес: 100 г;1990;;Magic Arm
https://kremlinstore.ru/product/smallrig-magic-arm-with-anti-rotation-magic-arm-adapter-2026/;19577;Magic Arm SmallRig 2026противовращающимся адаптером;SmallRig;12 (мес.);Профессиональный кронштейнфиксирующим адаптером. Представленное устройство крепитсяклеткеиспользуется для фиксации монитора. Аксессуар имеет отверстия Arri, 1/43/8 для установки дополнительных фотоустройств. Magic Arm выполнен из высокопрочного облегченного алюминия. Отличается повышенной прочностьюнадежностью;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\, 3/8\ Крепление1/4\ Габариты: 7230180 мм Вес товара без упаковки: 217Артикул производителя: 2026 Материал: алюминий Страна-производитель: Китай Вес: 260 г;4560;;Magic Arm
https://kremlinstore.ru/product/manfrotto-196b-2-kronshteyn-sharnirnyy-2-sektsii--60-sm--15-kg/;21712;Magic Arm Manfrotto 196B-2;Manfrotto;12 (мес.);Шарнирный кронштейндвумя секциямиспециальной установочной площадкой. Профессиональное устройство идет совместно со съемным держателем камеры 143ВКТ. Оснащен спигот-адаптером 5/8, нижним креплением со спигот-адаптером 5/8резьбой 1/4;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\ Крепление1/4\, 5/8\ Максимальная нагрузка: 1500Длина: 600 мм Вес товара без упаковки: 530Артикул производителя: 196B-2 Материал: алюминий Быстросъёмная площадка: есть Совместимость: Зажимы Super Clamp Страна-производитель: Китай Вес: 665 г;7490;;Magic Arm
https://kremlinstore.ru/product/raznoye-fujimi-fjva-ma7-magic-arm-7-gibkiy-kronshteyn-dlya-zhk-displeev-vspyshek-lamp-i-pr-177-sm-731/;19228;Magic Arm FUJIMI FJVA-MA7;FUJIMI;12 (мес.);;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\, Cold Shoe Длина: 177 мм Артикул производителя: FJVA-MA7 Страна-производитель: Китай Вес: 210 г;1220;;Magic Arm
https://kremlinstore.ru/product/manfrotto-196b-3-kronshteyn-sharnirnyy-3-sektsii--85-sm--1-kg/;21713;Magic Arm Manfrotto 196B-3площадкой;Manfrotto;12 (мес.);Трехсекционный шарнирный держательустановочной площадкой. Ключевой особенностью устройства является то, что каждая секция фиксируется независимо. Представленный аксессуар комплектуется съемным держателем 143ВКТ. Оснащен спигот-адаптером 5/8, нижним креплением со спигот-адаптером 5/8резьбой 1/4. Допустимая максимальная нагрузка составляеткг;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\, 5/8\ Максимальная нагрузка: 1000Длина: 850 мм Вес товара без упаковки: 630Артикул производителя: 196B-3 Материал: алюминий Быстросъёмная площадка: есть Совместимость: Manfrotto Super Clamp Страна-производитель: Китай Вес: 770 г;11990;;Magic Arm
https://kremlinstore.ru/product/raznoye-fujimi-fjva-ma11-magic-arm-11-gibkiy-kronshteyn-dlya-zhk-displeev-vspyshek-lamp-i-pr-28-sm-732/;19227;Magic Arm FUJIMI FJVA-MA11;FUJIMI;12 (мес.);;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\, Cold Shoe Длина: 285 мм Вес товара без упаковки: 250Артикул производителя: FJVA-MA11 Страна-производитель: Китай Вес: 250 г;1340;;Magic Arm
https://kremlinstore.ru/product/manfrotto-244micro/;21604;Magic Arm Manfrotto 244MICRO;Manfrotto;12 (мес.);Magic Arm от легендарной Manfrotto для установки дополнительного оборудования. Имеет винт 1/4 на обоих концах,также адаптер на 3/8;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\, 3/8\ Максимальная нагрузка:кг Длина: 15 мм Вес товара без упаковки: 220Артикул производителя: 244MICRO Материал: алюминий, нержавеющая сталь Страна-производитель: Китай Вес: 250 г;9100;;Magic Arm
https://kremlinstore.ru/product/ulanzi-r002/;15684;Magic arm Ulanzi UURig R002;Ulanzi;12 (мес.);Magic Arm производства Ulanziудлиненной тонкой ножкой, что позволяет установить креплениетруднодоступные места при сборке съёмочного оборудования. Модель на обоих концах имеет винт 1/4;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\ Габариты: 10833 мм Артикул производителя: 1278 Материал: алюминий Страна-производитель: Китай Вес: 110 г;1577;;Magic Arm
https://kremlinstore.ru/product/magic-arm-smallrig-7-inch-articulating-arm-2065/;13714;Magic arm SmallRig 2065B (5.5);SmallRig;12 (мес.);;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\ Максимальная нагрузка: 2.8 кг Длина: 136 мм Габариты: 866025 мм Артикул производителя: 2065B Материал: алюминий, силикон, нержавеющая сталь Страна-производитель: Китай Вес: 175 г;2148;;Magic Arm
https://kremlinstore.ru/product/smallrig-articulating-rosette-arm-1498/;13721;Magic Arm SmallRig 1498B (11);SmallRig;12 (мес.);;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\, Cold Shoe Максимальная нагрузка: 2.8 кг Длина: 275 мм Артикул производителя: 1498B Материал: алюминий, нержавеющая сталь Страна-производитель: Китай Вес: 260 г;2328;;Magic Arm
https://kremlinstore.ru/product/sharnirnyy-shtativ-manfrotto-143n-alyum-chernyy/;21776;Magic Arm Manfrotto 143N Черный;Manfrotto;12 (мес.);Magic Arm для студийного оборудованияцентральным фиксатором. Представленная модель способна выдерживать нагрузку докг. Максимальная длина 53 см. Вращение рукоятки обеспечивает изменение силы зажатия кронштейна или его полную фиксацию. Комплектующий элемент позволит получить точное положение, необходимое для работы. Переменное трение доступно благодаря безопасной системе фиксации фрикционного рычага;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\, 3/8\ Крепление5/8\ Максимальная нагрузка:кг Диаметр трубы: 20 мм Максимальная высота: 530 мм Вес товара без упаковки: 1170Артикул производителя: 143N Материал: алюминий Страна-производитель: Китай Вес: 1100 г;14690;;Magic Arm
https://kremlinstore.ru/product/high-weight-load-inner-ball-head-magic-grip/;16335;Magic Arm DigitalFoto BB01;DigitalFoto;12 (мес.);Невероятно сильный Magic Arm от Digitalfoto способен нести до 10 кг полезной нагрузки при собственной массе всего110 г. Шарнирны имеют специальные кольца для наиболее плотного контакта со скобой,прижимной винтплоской ручкой удобенработе. Конструкция выполнена из авиационного алюминияимеет современный функциональный дизайн;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\, 3/8\ Максимальная нагрузка: 10 кг Длина: 110 мм Вес товара без упаковки: 110Артикул производителя: BB01 Материал: алюминий Страна-производитель: Китай Вес: 110 г;1990;;Magic Arm
https://kremlinstore.ru/product/derzhatel-aksessuarov-smallrig-multi-functional-double-ballhead-w-shoe-mount--14-1135/;13718;Magic Arm SmallRig 1135;SmallRig;12 (мес.);;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\ Крепление1/4\, Cold Shoe Максимальная нагрузка: 1.5 кг Артикул производителя: 1135 Страна-производитель: Китай Вес: 100 г;1090;;Magic Arm
https://kremlinstore.ru/product/smallrig-ballhead-with-arri-locating-pins-2114b/;20511;Шарнир SmallRig 2114B ARRI 3/8;SmallRig;12 (мес.);;Гарантия: 12 (мес.) Снятпроизводства: Да Особенности конструкции: подвижная конструкция Тип крепления: magic arm КреплениеARRI 3/8\ Габариты: 282860.5 мм Вес товара без упаковки: 46Артикул производителя: 2114C Материал: алюминий Страна-производитель: Китай Вес: 75 г;2148;;Magic Arm
https://kremlinstore.ru/product/smallrig-articulating-rosette-arm7-1497b/;22133;Magic Arm SmallRig 1497B;SmallRig;12 (мес.);Magic Armфиксирующей ручкой. Предназначена для установки на клетку мониторов, осветительных устройствдругого оборудования. Конструкция способна выдерживать нагрузку до 2.8 кг;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\, Cold Shoe Максимальная нагрузка: 2800Длина: 174 мм Артикул производителя: 1497B Материал: нержавеющая сталь Страна-производитель: Китай Вес: 200 г;1535;;Magic Arm
https://kremlinstore.ru/product/tiltaing-evf-extension-bracket---black/;24473;Кронштейн для видоискателя Tiltaing EVF Extension Bracket Чёрный;Tilta;12 (мес.);Удлинитель видоискателя, благодаря которому его можно установить дальше от камеры для большего комфорта работы. Совместимкамерой BMPCC 6K Pro. Устанавливается на клетке при помощи рельсы NATO, дополнительно закрепляется резьбой 1/4?. Конструкция выполнена из алюминияэлементами из нержавеющей стали;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm КреплениеNATO Clamp Крепление1/4\, NATO Rail Артикул производителя: TA-EEB-B Материал: алюминий, нержавеющая сталь Совместимость: BMPCC 6K Страна-производитель: Китай Вес: 390 г;7700;;Magic Arm
https://kremlinstore.ru/product/kronshteyn-dlya-vidoiskatelya-tiltaing-evf-extension-bracket-seryy/;24617;Кронштейн для видоискателя Tilta Tiltaing EVF Extension Bracket Серый;Tilta;12 (мес.);Удлинитель видоискателя, благодаря которому его можно установить дальше от камеры для большего комфорта работы. Совместимкамерой BMPCC 6K Pro. Устанавливается на клетке при помощи рельсы NATO, дополнительно закрепляется резьбой 1/4?. Конструкция выполнена из алюминияэлементами из нержавеющей стали;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm КреплениеNATO Clamp Крепление1/4\, NATO Rail Артикул производителя: TA-EEB Материал: алюминий, нержавеющая сталь Совместимость: BMPCC 6K Страна-производитель: Китай Вес: 367 г;8990;;Magic Arm
https://kremlinstore.ru/product/magic-arm-smallrig-11-inch-articulating-arm-2066/;13713;Magic Arm SmallRig 2066B (9.5);SmallRig;12 (мес.);;Гарантия: 12 (мес.) Особенности конструкции: подвижная конструкция Тип крепления: magic arm Крепление1/4\ Максимальная нагрузка:кг Длина: 238 мм Габариты: 1406025 мм Вес товара без упаковки: 213Артикул производителя: 2066B Материал: алюминий, нержавеющая сталь Страна-производитель: Китай Вес: 255 г;2100;;Magic Arm
https://kremlinstore.ru/product/raznoye-fujimi-fjar-eos43-perekhodnik-dlya-obektiva-eos-micro-43-dlya-panasonicolympus-716/;19235;Адаптер FUJIMI FJAR-EOS43 для объектива EF на байонет Micro 4/3;FUJIMI;;Адаптер для объективов Canonкреплением EF на фотоаппаратыбайонетом micro 4/3.функциональным аксессуаром можно устанавливать фокусировку на бесконечность. Новейший адаптер позволяет возместить рабочий отрезок;Байонет объектива: EF (Canon) Байонет камеры: Micro 4/3 Фокусировка: ручная Speed Booster: Нет Артикул производителя: FJAR-EOS43 Материал: алюминий Страна-производитель: Китай Вес: 80 г;1190;;Адаптеры для объективов
https://kremlinstore.ru/product/high-precision-lens-adapter-mountfd-eoswith-glass/;17526;Адаптер K&F Concept для объектива Canon FD FL на Canon EF KF06.082;K&F Concept;;Специальный адаптер позволяет устанавливать объективбайонетом Canon FD FL на камеры Canonбайонетом EF. Конструкция модели изготовлена из современных сплавов алюминияимеет крепкий корпус. При установке тяжёлых крупных объективов рекомендуется использование соответствующего крепленияштатива, для балансировки веса во время съёмки;Байонет объектива: FD FL (Canon) Байонет камеры: EF (Canon) Фокусировка: ручная Speed Booster: Нет Артикул производителя: KF06.082 Вес товара без упаковки: 134Страна-производитель: Китай Вес: 134 г;3956;;Адаптеры для объективов
https://kremlinstore.ru/product/adapter-viltrox-ef-e-ii/;14610;Адаптер Viltrox EF-E II для объектива Canon EF на байонет E-mount;Viltrox;;Адаптер позволяет установить объективы Canon EF на камерыбайонетом Sony E-mount. Для компенсации кроп-фактораконструкцию добавлена система линз для APS-C сенсора. Фокусное расстояние увеличивается0,71 раз,диафрагма наступень,теперь вы можете снимать на кропматрицу как на полнокадровую;Дополнительные функции: EXIF Байонет объектива: EF (Canon) Байонет камеры: E-mount (Sony) Фокусировка: автоматическая Поддержка стабилизации: IS Конструкция:элемента4 группах Speed Booster: Да Увеличение: 0.71x Артикул производителя: EF-E II Габариты: 656528 мм Вес товара без упаковки: 176Материал: алюминий Совместимость: Sony NEX-5C, C3, 5N, F3, 5R, 6, 7, FS700, VG20, VG900 Страна-производитель: Китай Вес: 300 г;11150;;Адаптеры для объективов
https://kremlinstore.ru/product/high-precision-lens-adapter-mountnik-fx/;17519;Адаптер K&F Concept для объектива Nikon-F на X-mount;K&F Concept;;Специальный адаптер позволяет устанавливать объективбайонетом F-mount на камеры Fujifilmбайонетом X-mount. Конструкция модели изготовлена из современных сплавов алюминия,имеет крепкий корпус. Поддерживает бесконечный фокус. При установке тяжёлых крупных объективов рекомендуется использование соответствующего крепленияштатива, для балансировки веса во время съёмки;Байонет объектива: F-mount (Nikon) Байонет камеры: X-mount (Fujifilm) Фокусировка: ручная Speed Booster: Нет Артикул производителя: KF06.101 Страна-производитель: Китай Вес: 145 г;2174;;Адаптеры для объективов
https://kremlinstore.ru/product/35adp-e/;21196;Адаптер Sirui для 35mm Anamorphic (E mount);Sirui;12 (мес.);Специальный адаптер для объектива Sirui 35mm F/1.8 Anamorphic. Устанавливается прямо на байонет Micro 4/3позволяет закрепить оптику на камерах SonyE-mount;Гарантия: 12 (мес.) Байонет объектива: Micro 4/3 Байонет камеры: E-mount (Sony) Фокусировка: ручная Speed Booster: Нет Артикул производителя: 35ADP-E Страна-производитель: Китай Вес: 69 г;1690;;Адаптеры для объективов
https://kremlinstore.ru/product/high-precision-lens-adapter-mounteos-m43/;17525;Адаптер K&F Concept для объектива Canon EF на Micro 4/3 KF06.090;K&F Concept;;Специальный адаптер позволяет устанавливать объективбайонетом Canon EF на камерыбайонетом Micro 4/3. Конструкция модели изготовлена из современных сплавов алюминияимеет крепкий корпус. Поддерживает бесконечный фокус. При установке тяжёлых крупных объективов рекомендуется использование соответствующего крепленияштатива, для балансировки веса во время съёмки;Байонет объектива: EF (Canon) Байонет камеры: Micro 4/3 Фокусировка: ручная Speed Booster: Нет Артикул производителя: KF06.090 Страна-производитель: Китай Вес: 132 г;2174;;Адаптеры для объективов
https://kremlinstore.ru/product/raznoye-fujimi-fjar-42eos-perekhodnik-dlya-obektiva-m42-eos-dlya-canon-478/;19232;Адаптер FUJIMI FJAR-42EOS для объектива M42 на байонет EOS;FUJIMI;;Переходное кольцо нового поколения для фотоустройств. Представленный аксессуар позволяет использовать объективыкреплением M42 на фотокамерах Canon EOS;Байонет объектива: M42 Байонет камеры: EF (Canon) Фокусировка: ручная Speed Booster: Нет Артикул производителя: FJAR-42EOS Страна-производитель: Китай Вес: 70 г;980;;Адаптеры для объективов
https://kremlinstore.ru/product/35adp-z/;21198;Адаптер Sirui для 35mm Anamorphic (Z mount);Sirui;12 (мес.);Специальный адаптер для объектива Sirui 35mm F/1.8 Anamorphic. Устанавливается прямо на байонет Micro 4/3позволяет закрепить оптику на камерах NikonZ-mount;Гарантия: 12 (мес.) Байонет объектива: Micro 4/3 Байонет камеры: Z-mount (Nikon) Фокусировка: ручная Speed Booster: Нет Артикул производителя: 35ADP-Z Страна-производитель: Китай Вес: 101 г;1790;;Адаптеры для объективов
https://kremlinstore.ru/product/fjar-4243/;19231;Адаптер FUJIMI FJAR-4243 для объектива M42 на байонет Micro 4/3;FUJIMI;;;Байонет объектива: M42 Байонет камеры: Micro 4/3 Фокусировка: ручная Speed Booster: Нет Артикул производителя: FJAR-4243 Материал: алюминий Страна-производитель: Китай Вес: 80 г;1220;;Адаптеры для объективов
https://kremlinstore.ru/product/adapter-viltrox-ef-eos-m2/;15590;Адаптер Viltrox EF-EOS M2 для объектива Canon EF на байонет EOS M;Viltrox;;;Дополнительные функции: EXIF Байонет объектива: EF (Canon) Байонет камеры: EF-M (Canon) Фокусировка: автоматическая Поддержка стабилизации: IS Конструкция:элемента4 группах Speed Booster: Да Увеличение: 0.71x Артикул производителя: EF-EOS M2 Габариты: 676720 мм Вес товара без упаковки: 145Материал: алюминий Страна-производитель: Китай Вес: 342 г;10490;;Адаптеры для объективов
https://kremlinstore.ru/product/fringer-ef-fx-pro-ii/;22016;Адаптер Fringer EF-FX Pro II для объектива EF/EF-S на байонет X-mount;Fringer;;Адаптер выполнен из металла высокой прочности, который не подвержен деформации. Поверхность изделия гладкая, приятна для использования. Матовая краска внутри адаптера помогает свестиминимуму отражение, чтобы на фотографиях не было бликов.;Дополнительные функции: EXIF Байонет объектива: EF (Canon), EF-S (Canon) Байонет камеры: X-mount (Fujifilm) Фокусировка: автоматическая Speed Booster: Нет Артикул производителя: FR-FX2 Материал: алюминий Страна-производитель: Китай Вес: 250 г;26990;;Адаптеры для объективов
https://kremlinstore.ru/product/high-precision-lens-adapter-mountm42-m43/;17524;Адаптер K&F Concept для объектива M42 на Micro 4/3 KF06.076;K&F Concept;;Специальный адаптер позволяет устанавливать объективбайонетом M42 на камерыбайонетом micro 4/3. Конструкция модели изготовлена из современных сплавов алюминияимеет крепкий корпус. Поддерживает бесконечный фокус. При установке тяжёлых крупных объективов рекомендуется использование соответствующего крепленияштатива, для балансировки веса во время съёмки;Байонет объектива: M42 Байонет камеры: Micro 4/3 Фокусировка: ручная Speed Booster: Нет Артикул производителя: KF06.076 Материал: алюминий, медь Страна-производитель: Китай Вес: 148 г;2043;;Адаптеры для объективов
https://kremlinstore.ru/product/high-precision-lens-adapter-mounteos-fx/;17518;Адаптер K&F Concept для объектива EOS EF на байонет X-mount KF06.061;K&F Concept;;Специальный адаптер позволяет устанавливать объективбайонетом Canon EOS EF/EF-S  на камеры Fujifilmбайонетом X-mount. Конструкция модели изготовлена из современных сплавов алюминия,имеет крепкий корпус. Поддерживает бесконечный фокус. При установке тяжёлых крупных объективов рекомендуется использование соответствующего крепленияштатива, для балансировки веса во время съёмки;Байонет объектива: EF (Canon), EF-S (Canon) Байонет камеры: X-mount (Fujifilm) Фокусировка: ручная Speed Booster: Нет Артикул производителя: KF06.061 Страна-производитель: Китай Вес: 142 г;2174;;Адаптеры для объективов
https://kremlinstore.ru/product/high-precision-lens-adapter-mountm42-nik1/;17531;Адаптер K&F Concept для объектива M42 на NikonKF06.116;K&F Concept;;Специальный адаптер позволяет устанавливать объективбайонетом M42 на беззеркальные камеры Nikon 1. Конструкция модели изготовлена из современных сплавов алюминиямеди,имеет крепкий корпус. Поддерживает работу бесконечного фокуса. При установке тяжёлых крупных объективов рекомендуется использование соответствующего крепленияштатива, для балансировки веса во время съёмки;Байонет объектива: M42 Байонет камеры: NikonФокусировка: ручная Speed Booster: Нет Артикул производителя: KF06.116 Страна-производитель: Китай Вес: 163 г;2079;;Адаптеры для объективов
https://kremlinstore.ru/product/kf06389/;19000;Адаптер K&F Concept для объектива M39 на NikonKF06.389;K&F Concept;;Многофункциональный переходник для объективовкреплением M39 для камербайонетом Nikon Z. Адаптер позволяет полностью синхронизировать работу объективакамеры, при этом поддерживается фокус на бесконечность;Байонет объектива: M39 Байонет камеры: Z-mount (Nikon) Фокусировка: ручная Speed Booster: Нет Артикул производителя: KF06.389 Материал: алюминий, медь Страна-производитель: Китай Вес: 160 г;3790;;Адаптеры для объективов
https://kremlinstore.ru/product/kf-m13115-fd-fx-pro/;24148;Адаптер K&F Concept M13115 объектива FD на X-mount;K&F Concept;;Механический адаптер для установки объектива Canon FD на камеру Fujifimбайонетом X. Переходник изготовлен на современном оборудовании, простустановкене требует дополнительного обслуживания. Поддерживает фокусировку на бесконечности;Байонет объектива: FD (Canon) Байонет камеры: X-mount (Fujifilm) Фокусировка: ручная Speed Booster: Нет Артикул производителя: KF06.455 Материал: алюминий, латунь Страна-производитель: Китай Вес: 80 г;2190;;Адаптеры для объективов
https://kremlinstore.ru/product/kf-m16105-om-nex-pro/;24150;Адаптер K&F Concept M16105 объектива OM на камеру E-mount;K&F Concept;;Механический адаптер для установки объектива Olympus OM на камеру Sonyбайонетом E. Переходник изготовлен на современном оборудовании, простустановкене требует дополнительного обслуживания. Поддерживает фокусировку на бесконечности;Байонет объектива: Olympus OM Байонет камеры: E-mount (Sony) Фокусировка: ручная Speed Booster: Нет Артикул производителя: KF06.457 Материал: алюминий, латунь Страна-производитель: Китай Вес: 80 г;1990;;Адаптеры для объективов
https://kremlinstore.ru/product/kf-m20115-lm-fx-pro/;24153;Адаптер K&F Concept M20115 для объективов Leicaна байонет X-mount;K&F Concept;;Механический адаптер для установки объектива Leicaна камеру Fujifilmбайонетом X-mount. Переходник простустановке, выполнен на современном оборудованиине требует дополнительного обслуживания. Поддерживает фокусировку на бесконечность;Байонет объектива: M-mount (Leica) Байонет камеры: X-mount (Fujifilm) Фокусировка: ручная Speed Booster: Нет Артикул производителя: KF06.461 Материал: алюминий, латунь Страна-производитель: Китай Вес: 80 г;1990;;Адаптеры для объективов
https://kremlinstore.ru/product/kf06367/;18996;Адаптер K&F Concept для объектива Canon EF на NikonKF06.367;K&F Concept;;Профессиональный адаптер, который позволяет устанавливать объективы Canon EOS на Nikon Z. Представленная модель полностью синхронизирует работу камерыобъектива. Устройство поддерживает фокус на бесконечность;Байонет объектива: EF (Canon) Байонет камеры: Z-mount (Nikon) Фокусировка: ручная Speed Booster: Нет Артикул производителя: KF06.367 Материал: алюминий, медь Страна-производитель: Китай Вес: 160 г;3267;;Адаптеры для объективов
https://kremlinstore.ru/product/kf-m18125-nikg-m43-pro/;24147;Адаптер K&F Concept M18125 для объектива Nikonна камеру Micro 4/3;K&F Concept;;Механический адаптер для установки объектива Nikonна камерубайонетом Micro 4/3. Переходник изготовлен на современном оборудовании, простустановкене требует дополнительного обслуживания. Поддерживает фокусировку на бесконечности;Байонет объектива: NikonБайонет камеры: Micro 4/3 Фокусировка: ручная Speed Booster: Нет Артикул производителя: KF06.454 Материал: алюминий, латунь Страна-производитель: Китай Вес: 80 г;2190;;Адаптеры для объективов
https://kremlinstore.ru/product/7artisansleica-transfer-ring-for-fuji-fx/;18015;Адаптер 7Artisans для объектива Leica M-mount на X-mount;7Artisans;;Профессиональное переходное кольцо для объективов Leicamount на камеры Fujifilmбайонетом X-mount. СовместимFuji FX Mount X-T1/X-T10/X-T2/X-T20/X-T100/X-PRO1;Байонет объектива: M-mount (Leica) Байонет камеры: X-mount (Fujifilm) Фокусировка: ручная Speed Booster: Нет Артикул производителя: Ring-FXВес товара без упаковки: 44Материал: алюминий Страна-производитель: Китай Вес: 33 г;2490;;Адаптеры для объективов
https://kremlinstore.ru/product/adapter-viltrox-ef-m1/;14611;Адаптер Viltrox EF-M1 для объектива Canon EF на байонет Micro 4/3;Viltrox;;Адаптер позволяет установить объективы Canon EF на камерыбайонетом Micro 4/3. Устройство полностью синхронизирует работу камерыобъектива, сохраняя полную работоспособность автофокуса, оптической стабилизации, контроль диафрагмыпрочих функций;Дополнительные функции: EXIF Байонет объектива: EF (Canon) Байонет камеры: Micro 4/3 Фокусировка: автоматическая Поддержка стабилизации: IS Speed Booster: Нет Артикул производителя: EF-M1 Габариты: 676725 мм Вес товара без упаковки: 115Материал: алюминий Страна-производитель: Китай Вес: 300 г;7990;;Адаптеры для объективов
